Tanggal,Bawang Merah,Bawang Putih,Cabai Merah Keriting,Cabai Rawit Merah,Daging Sapi,Daging Ayam,Telur Ayam,Beras,Minyak Goreng
2021-10-07,28430.0,26400.0,32260.0,28500.0,124240.0,36630.0,19420.0,11220.0,14880.0
2021-10-08,27460.0,26610.0,31540.0,28360.0,123440.0,37340.0,18910.0,11330.0,14810.0
2021-10-09,27960.0,26780.0,31950.0,28480.0,124240.0,36500.0,18930.0,11250.0,14960.0
2021-10-10,27630.0,27050.0,31630.0,28400.0,123440.0,37500.0,19140.0,11330.0,14810.0
2021-10-11,26670.0,27510.0,30610.0,26910.0,123900.0,36920.0,18990.0,11360.0,15580.0
2021-10-12,26990.0,27280.0,31775.0,27345.0,123670.0,37310.0,19060.0,11375.0,15465.0
2021-10-13,27310.0,27050.0,32940.0,27780.0,123440.0,37700.0,19130.0,11390.0,15350.0
2021-10-14,27920.0,26780.0,33100.0,28650.0,124240.0,36930.0,18910.0,11140.0,15380.0
2021-10-15,28180.0,27010.0,33100.0,27890.0,124240.0,36930.0,18840.0,11210.0,15500.0
2021-10-16,28320.0,26670.0,32390.0,27770.0,124240.0,36660.0,18800.0,11250.0,15440.0
2021-10-17,26920.0,26800.0,32030.0,28000.0,125620.0,36200.0,18840.0,11240.0,15980.0
2021-10-18,28020.0,26600.0,32740.0,28400.0,126750.0,37170.0,18800.0,11270.0,15740.0
2021-10-19,27730.0,26760.0,32220.0,28250.0,125580.0,37540.0,18850.0,11360.0,15570.0
2021-10-20,27870.0,26550.0,33150.0,28240.0,125490.0,36790.0,18740.0,11270.0,15620.0
2021-10-21,27190.0,26170.0,33150.0,27710.0,125490.0,36790.0,18360.0,11270.0,15740.0
2021-10-22,27880.0,26110.0,31890.0,28700.0,125490.0,36790.0,18490.0,11140.0,15930.0
2021-10-23,28960.0,26350.0,32560.0,28450.0,125490.0,36790.0,18430.0,11210.0,15860.0
2021-10-24,27210.0,26260.0,32100.0,28050.0,126580.0,37130.0,18490.0,11280.0,16320.0
2021-10-25,26960.0,26420.0,33030.0,27820.0,125490.0,36790.0,18360.0,11210.0,15930.0
2021-10-26,27250.0,26340.0,31490.0,27730.0,125490.0,36350.0,18360.0,11210.0,15930.0
2021-10-27,27140.0,26210.0,33180.0,26460.0,125490.0,36350.0,18540.0,11140.0,16160.0
2021-10-28,25970.0,25800.0,32550.0,25810.0,126160.0,36350.0,19120.0,11210.0,16160.0
2021-10-29,25800.0,25820.0,30700.0,26280.0,125620.0,34330.0,19130.0,11240.0,16390.0
2021-10-30,26530.0,25380.0,33530.0,25520.0,125490.0,34770.0,19370.0,11210.0,16460.0
2021-10-31,26310.0,26160.0,33260.0,25850.0,123900.0,34900.0,19390.0,10940.0,16980.0
2021-11-01,26070.0,26100.0,32820.0,25020.0,126160.0,36090.0,19370.0,11210.0,17110.0
2021-11-02,26070.0,25460.0,34310.0,25520.0,126160.0,34380.0,19740.0,11210.0,17290.0
2021-11-03,26220.0,25680.0,35730.0,25710.0,126160.0,34380.0,19620.0,11210.0,16400.0
2021-11-04,26630.0,25750.0,38530.0,25810.0,126160.0,34490.0,20110.0,11210.0,17350.0
2021-11-05,24560.0,25770.0,40330.0,25770.0,127060.0,33770.0,21050.0,11160.0,17550.0
2021-11-06,26120.0,25090.0,41080.0,26320.0,126160.0,34490.0,21300.0,11210.0,17480.0
2021-11-07,25140.0,25250.0,41670.0,25610.0,127060.0,33770.0,21400.0,11160.0,17620.0
2021-11-08,25160.0,25750.0,44450.0,25100.0,125490.0,33830.0,22100.0,11210.0,17660.0
2021-11-09,24680.0,25920.0,45000.0,23990.0,124850.0,34420.0,22660.0,11170.0,17900.0
2021-11-10,24310.0,25300.0,44560.0,24210.0,126580.0,33390.0,24480.0,11030.0,17810.0
2021-11-11,26840.0,25570.0,44750.0,24490.0,125490.0,33960.0,23600.0,11210.0,17980.0
2021-11-12,27100.0,26410.0,42110.0,23340.0,124900.0,34910.0,24140.0,11360.0,17720.0
2021-11-13,25240.0,26080.0,41710.0,23920.0,126580.0,34730.0,24490.0,11280.0,17890.0
2021-11-14,24360.0,26080.0,41710.0,23760.0,126580.0,32950.0,23810.0,11190.0,17820.0
2021-11-15,25960.0,26540.0,43080.0,25570.0,125620.0,35140.0,24050.0,11240.0,17210.0
2021-11-16,24810.0,26340.0,42890.0,26130.0,125490.0,34450.0,24050.0,11150.0,17430.0
2021-11-17,25460.0,26760.0,42020.0,25940.0,125620.0,35280.0,24280.0,11240.0,18270.0
2021-11-18,25560.0,26530.0,42800.0,25480.0,126160.0,34050.0,24040.0,11210.0,18420.0
2021-11-19,25480.0,26400.0,43130.0,25780.0,126160.0,34590.0,24350.0,11040.0,18490.0
2021-11-20,24360.0,26080.0,41690.0,27370.0,124750.0,32790.0,23980.0,10970.0,18240.0
2021-11-21,25590.0,26490.0,42810.0,27460.0,125620.0,35440.0,24120.0,11180.0,18410.0
2021-11-22,24920.0,26270.0,43070.0,27920.0,125620.0,35080.0,23760.0,11180.0,18410.0
2021-11-23,23900.0,25650.0,45010.0,27750.0,127060.0,34420.0,23630.0,11040.0,18260.0
2021-11-24,24650.0,26400.0,43070.0,27970.0,126160.0,34810.0,23550.0,11090.0,18350.0
2021-11-25,24370.0,26160.0,42950.0,27400.0,126160.0,34810.0,23350.0,11090.0,18350.0
2021-11-26,24370.0,25980.0,42010.0,28650.0,126160.0,35070.0,23040.0,11090.0,18230.0
2021-11-27,24330.0,26180.0,40270.0,30740.0,125620.0,35710.0,22760.0,11180.0,18330.0
2021-11-28,23960.0,25780.0,41350.0,29670.0,127060.0,34270.0,22550.0,11040.0,18260.0
2021-11-29,24370.0,26350.0,40920.0,31980.0,126160.0,34940.0,22470.0,11090.0,17420.0
2021-11-30,23370.0,26480.0,34260.0,35440.0,126160.0,35350.0,22540.0,11090.0,17340.0
2021-12-01,23900.0,27050.0,39820.0,35240.0,125620.0,35860.0,22910.0,11180.0,17400.0
2021-12-02,23770.0,25870.0,42060.0,43010.0,126160.0,35070.0,22550.0,11090.0,18350.0
2021-12-03,23680.0,26060.0,45230.0,46910.0,125620.0,35710.0,21840.0,11180.0,18480.0
2021-12-04,24750.0,25780.0,42300.0,46140.0,127060.0,34740.0,21770.0,11040.0,18410.0
2021-12-05,24500.0,25760.0,43040.0,50480.0,124900.0,35470.0,22580.0,11140.0,18830.0
2021-12-06,24720.0,26420.0,43070.0,47520.0,125620.0,34740.0,21920.0,11110.0,18200.0
2021-12-07,24440.0,25300.0,43950.0,46090.0,125900.0,34840.0,22360.0,11370.0,18680.0
2021-12-08,25230.0,25430.0,45940.0,53790.0,126160.0,34260.0,21420.0,11090.0,18420.0
2021-12-09,24880.0,26310.0,47040.0,63150.0,126160.0,35090.0,21420.0,11090.0,18540.0
2021-12-10,24800.0,26340.0,44500.0,62350.0,125620.0,34440.0,21190.0,11110.0,18340.0
2021-12-11,25670.0,27020.0,45760.0,64560.0,126580.0,35880.0,21480.0,11390.0,17300.0
2021-12-12,24950.0,26880.0,45560.0,62860.0,124850.0,35450.0,21760.0,10970.0,17820.0
2021-12-13,25240.0,25990.0,47990.0,68370.0,126160.0,35540.0,21670.0,11090.0,18220.0
2021-12-14,27270.0,27010.0,47640.0,70590.0,125620.0,35580.0,23170.0,11180.0,17900.0
2021-12-15,28800.0,26680.0,45800.0,70400.0,126160.0,35110.0,23280.0,11150.0,17980.0
2021-12-16,28190.0,25340.0,44790.0,68620.0,126160.0,35110.0,23220.0,11150.0,18150.0
2021-12-17,28250.0,26740.0,46310.0,73950.0,125490.0,35240.0,24140.0,11210.0,18720.0
2021-12-18,27610.0,26370.0,45710.0,74620.0,126160.0,35240.0,24910.0,11210.0,16410.0
2021-12-19,27290.0,28950.0,44860.0,69850.0,124900.0,34380.0,24740.0,11070.0,18470.0
2021-12-20,27290.0,26430.0,45960.0,83500.0,125620.0,35730.0,24890.0,11320.0,17840.0
2021-12-21,27010.0,26460.0,43340.0,90320.0,126160.0,35600.0,25490.0,11210.0,18100.0
2021-12-22,27330.0,26320.0,41930.0,94540.0,126580.0,37100.0,26150.0,11560.0,18800.0
2021-12-23,26670.0,26720.0,45730.0,88140.0,125900.0,34450.0,25370.0,11360.0,18770.0
2021-12-24,27030.0,26060.0,43920.0,92820.0,127060.0,35620.0,28080.0,11250.0,19270.0
2021-12-25,27730.0,26100.0,44580.0,95980.0,128430.0,36890.0,29830.0,11280.0,19240.0
2021-12-26,27780.0,27110.0,49320.0,92590.0,129630.0,36190.0,30090.0,11210.0,19150.0
2021-12-27,27630.0,26640.0,47260.0,96200.0,128410.0,36610.0,30840.0,11250.0,18770.0
2021-12-28,27470.0,26570.0,42650.0,97540.0,126950.0,36640.0,31050.0,11250.0,18640.0
2021-12-29,27380.0,26050.0,43930.0,96660.0,127330.0,37050.0,30610.0,11280.0,18130.0
2021-12-30,27630.0,26720.0,43710.0,92390.0,125620.0,37520.0,30330.0,11320.0,18700.0
2021-12-31,25850.0,26240.0,40300.0,86520.0,125620.0,37230.0,30840.0,11250.0,18490.0
2022-01-01,26890.0,27240.0,39240.0,80020.0,124900.0,37610.0,30480.0,11210.0,18820.0
2022-01-02,25600.0,26430.0,39570.0,81700.0,126580.0,36440.0,30130.0,11210.0,18660.0
2022-01-03,26390.0,27550.0,38700.0,84630.0,124900.0,37440.0,30200.0,11290.0,18640.0
2022-01-04,26630.0,26600.0,41310.0,88680.0,126160.0,37320.0,29180.0,11210.0,18850.0
2022-01-05,26610.0,26470.0,38710.0,79400.0,127060.0,36900.0,28530.0,11250.0,18980.0
2022-01-06,26760.0,26650.0,37690.0,73770.0,126160.0,36890.0,28220.0,11280.0,18910.0
2022-01-07,25830.0,27530.0,34910.0,67710.0,124900.0,37620.0,27430.0,11290.0,18720.0
2022-01-08,26030.0,27080.0,32210.0,68450.0,126580.0,36570.0,28050.0,11290.0,18980.0
2022-01-09,26460.0,27300.0,24100.0,64940.0,125900.0,36900.0,26770.0,11570.0,19190.0
2022-01-10,26140.0,26730.0,31940.0,64990.0,126160.0,36030.0,27060.0,11280.0,18990.0
2022-01-11,26460.0,27140.0,31210.0,64040.0,125620.0,36180.0,26510.0,11320.0,19320.0
2022-01-12,26270.0,26730.0,27830.0,54830.0,126160.0,37040.0,25520.0,11280.0,19300.0
2022-01-13,26300.0,27000.0,28730.0,53180.0,125620.0,38180.0,24940.0,11400.0,18980.0
2022-01-14,25910.0,26690.0,25710.0,53620.0,124900.0,37890.0,24770.0,11300.0,19150.0
2022-01-15,26270.0,26600.0,27670.0,50890.0,126160.0,38030.0,24190.0,11350.0,18990.0
2022-01-16,24660.0,26210.0,27200.0,51380.0,127060.0,37340.0,23930.0,11330.0,18980.0
2022-01-17,25310.0,27000.0,28620.0,51650.0,125620.0,37620.0,23870.0,11400.0,18840.0
2022-01-18,25680.0,26880.0,35460.0,50380.0,126160.0,37530.0,23440.0,11350.0,18990.0
2022-01-19,26880.0,26740.0,33000.0,48840.0,126160.0,37400.0,22450.0,11350.0,18990.0
2022-01-20,26880.0,26470.0,33610.0,49080.0,126160.0,37160.0,22440.0,11350.0,18400.0
2022-01-21,25910.0,26250.0,33320.0,48800.0,126580.0,36740.0,21650.0,11380.0,18200.0
2022-01-22,27070.0,26430.0,33130.0,46510.0,126580.0,36570.0,21490.0,11300.0,17880.0
2022-01-23,27400.0,26230.0,32850.0,47500.0,126160.0,38600.0,21240.0,11350.0,18270.0
2022-01-24,27400.0,26610.0,32810.0,42760.0,126160.0,36780.0,21360.0,11280.0,18340.0
2022-01-25,26400.0,25580.0,31220.0,38880.0,126580.0,36570.0,21650.0,11380.0,18120.0
2022-01-26,27530.0,26490.0,32430.0,40110.0,126160.0,36530.0,21230.0,11210.0,16850.0
2022-01-27,27050.0,26080.0,31920.0,38800.0,127060.0,34490.0,20990.0,11250.0,17270.0
2022-01-28,27600.0,26120.0,32210.0,36880.0,126160.0,36800.0,20540.0,11280.0,16080.0
2022-01-29,27120.0,26290.0,31900.0,37090.0,125620.0,36770.0,20980.0,11400.0,15700.0
2022-01-30,26740.0,26430.0,32250.0,36830.0,126580.0,35940.0,20400.0,11210.0,16240.0
2022-01-31,28020.0,25990.0,30880.0,37330.0,126160.0,36510.0,20730.0,11280.0,16480.0
2022-02-01,28090.0,26730.0,30060.0,35890.0,125620.0,36760.0,20700.0,11250.0,16750.0
2022-02-02,28040.0,25920.0,29640.0,37080.0,126580.0,36260.0,20640.0,11380.0,17710.0
2022-02-03,29260.0,26190.0,30860.0,37320.0,124900.0,36570.0,21300.0,11300.0,17360.0
2022-02-04,28970.0,25920.0,30410.0,37820.0,126580.0,35930.0,20730.0,11380.0,17510.0
2022-02-05,31030.0,26560.0,30660.0,39270.0,125620.0,35920.0,20760.0,11250.0,16930.0
2022-02-06,29860.0,25800.0,30920.0,39020.0,126580.0,35280.0,20560.0,11210.0,17380.0
2022-02-07,31210.0,26900.0,33850.0,42500.0,125620.0,35600.0,20540.0,11180.0,17050.0
2022-02-08,31360.0,26730.0,35060.0,42040.0,126160.0,35520.0,20270.0,11280.0,16640.0
2022-02-09,32270.0,27120.0,35790.0,43070.0,126160.0,36120.0,19970.0,11280.0,15890.0
2022-02-10,34440.0,26560.0,35500.0,42750.0,126160.0,35520.0,20110.0,11280.0,15760.0
2022-02-11,33200.0,26360.0,34450.0,41010.0,125620.0,36060.0,20130.0,11400.0,15310.0
2022-02-12,33630.0,26560.0,35790.0,42100.0,123550.0,35520.0,19860.0,11280.0,16010.0
2022-02-13,34300.0,26100.0,35900.0,41200.0,127060.0,34930.0,19840.0,11250.0,16320.0
2022-02-14,33690.0,26770.0,35900.0,41870.0,125620.0,36060.0,19700.0,11400.0,16030.0
2022-02-15,34610.0,26830.0,36560.0,44000.0,126160.0,35260.0,19560.0,11280.0,16030.0
2022-02-16,35280.0,27360.0,36190.0,43980.0,126160.0,35260.0,19800.0,11280.0,16150.0
2022-02-17,33720.0,27610.0,35380.0,42710.0,125620.0,34570.0,19920.0,11250.0,15940.0
2022-02-18,34870.0,26750.0,35900.0,47300.0,127330.0,34980.0,19940.0,11240.0,15900.0
2022-02-19,33670.0,26520.0,35090.0,44790.0,127330.0,35110.0,20060.0,11280.0,16330.0
2022-02-20,31470.0,26370.0,34800.0,42660.0,125900.0,34750.0,19900.0,11360.0,15850.0
2022-02-21,33950.0,26390.0,36380.0,45820.0,127330.0,35110.0,20180.0,11280.0,15900.0
2022-02-22,33520.0,27290.0,39020.0,48800.0,128150.0,35270.0,20490.0,11380.0,16570.0
2022-02-23,33160.0,25760.0,42420.0,56780.0,126950.0,35910.0,21130.0,11400.0,16030.0
2022-02-24,35270.0,27370.0,43540.0,53310.0,127330.0,35400.0,21240.0,11280.0,15200.0
2022-02-25,33810.0,26060.0,40500.0,52420.0,127980.0,35400.0,21110.0,11280.0,15080.0
2022-02-26,35180.0,26010.0,42540.0,52370.0,127700.0,36060.0,21130.0,11400.0,15090.0
2022-02-27,34960.0,27590.0,40690.0,52790.0,125620.0,35180.0,21350.0,11210.0,15250.0
2022-02-28,35530.0,27030.0,44820.0,57470.0,128280.0,35210.0,21410.0,11130.0,15300.0
2022-03-01,35990.0,27080.0,43020.0,54870.0,129890.0,34930.0,21710.0,11250.0,15110.0
2022-03-02,35920.0,26440.0,44110.0,63460.0,128520.0,35520.0,21930.0,11280.0,14970.0
2022-03-03,34430.0,27450.0,41140.0,62190.0,128280.0,35560.0,21830.0,11210.0,15470.0
2022-03-04,35710.0,26930.0,44780.0,63250.0,129890.0,38260.0,22280.0,11370.0,15100.0
2022-03-05,35740.0,27130.0,43550.0,63970.0,129900.0,36400.0,22120.0,11280.0,15090.0
2022-03-06,34410.0,27890.0,42770.0,63150.0,127060.0,36020.0,22140.0,11250.0,15250.0
2022-03-07,34270.0,26620.0,44630.0,65990.0,129870.0,36760.0,23810.0,11380.0,15290.0
2022-03-08,34910.0,27490.0,45680.0,64810.0,129900.0,36510.0,23670.0,11280.0,15090.0
2022-03-09,34550.0,27490.0,46980.0,66310.0,129900.0,36400.0,23980.0,11280.0,14910.0
2022-03-10,35070.0,27260.0,47230.0,64860.0,129900.0,36400.0,23850.0,11280.0,14890.0
2022-03-11,32470.0,27730.0,48610.0,65220.0,129900.0,36530.0,23870.0,11280.0,14910.0
2022-03-12,32300.0,27780.0,47490.0,66030.0,129900.0,36400.0,24110.0,11280.0,14850.0
2022-03-13,30580.0,27790.0,44810.0,61020.0,128280.0,35570.0,23900.0,11210.0,15170.0
2022-03-14,31730.0,27820.0,43490.0,59130.0,129890.0,36170.0,23770.0,11400.0,14700.0
2022-03-15,32290.0,27580.0,49490.0,65120.0,131620.0,36540.0,23910.0,11390.0,14820.0
2022-03-16,31930.0,27510.0,47290.0,66020.0,129900.0,36500.0,23740.0,11280.0,15020.0
2022-03-17,32730.0,27950.0,48740.0,64150.0,131380.0,37190.0,24060.0,11400.0,17870.0
2022-03-18,31930.0,28330.0,45370.0,57390.0,131210.0,37150.0,23800.0,11320.0,20520.0
2022-03-19,31330.0,28690.0,44920.0,59260.0,131380.0,36760.0,23920.0,11330.0,21150.0
2022-03-20,31240.0,28600.0,46410.0,59160.0,131210.0,37150.0,23930.0,11350.0,20970.0
2022-03-21,32400.0,28720.0,43690.0,56090.0,132430.0,38410.0,23860.0,11990.0,21200.0
2022-03-22,30080.0,29050.0,44150.0,53830.0,127220.0,36740.0,23680.0,11090.0,21830.0
2022-03-23,31570.0,29360.0,44170.0,54460.0,129890.0,37460.0,23780.0,11470.0,22590.0
2022-03-24,30830.0,29690.0,42090.0,55800.0,129900.0,37670.0,23680.0,11280.0,22370.0
2022-03-25,30400.0,28920.0,40820.0,53710.0,131210.0,37010.0,23680.0,11280.0,22630.0
2022-03-26,30090.0,30180.0,40940.0,53390.0,131380.0,37620.0,23780.0,11330.0,22190.0
2022-03-27,30800.0,29060.0,41050.0,55700.0,131210.0,37140.0,23680.0,11280.0,22630.0
2022-03-28,30440.0,29740.0,41690.0,51760.0,131380.0,36750.0,23990.0,11190.0,22330.0
2022-03-29,31100.0,29470.0,42120.0,53320.0,131210.0,37280.0,24180.0,11280.0,22520.0
2022-03-30,31080.0,29730.0,40370.0,52570.0,131210.0,37670.0,24550.0,11200.0,22640.0
2022-03-31,31690.0,30240.0,41720.0,52950.0,134100.0,38500.0,24770.0,11220.0,22610.0
2022-04-01,31710.0,30060.0,42420.0,54130.0,137250.0,38690.0,24610.0,11230.0,22770.0
2022-04-02,31910.0,30650.0,41810.0,52860.0,139820.0,39920.0,24810.0,11170.0,22520.0
2022-04-03,31780.0,30650.0,44410.0,54260.0,138420.0,39240.0,24780.0,11260.0,22190.0
2022-04-04,31890.0,30060.0,45660.0,55020.0,137990.0,39090.0,24550.0,11230.0,22520.0
2022-04-05,32450.0,29730.0,46000.0,53650.0,137340.0,38960.0,24490.0,11230.0,22770.0
2022-04-06,32700.0,29670.0,41760.0,51680.0,136080.0,38580.0,24740.0,11230.0,22520.0
2022-04-07,32670.0,29660.0,43340.0,50700.0,136080.0,39230.0,24430.0,11230.0,22080.0
2022-04-08,32930.0,29990.0,44820.0,46660.0,137340.0,38960.0,24170.0,11230.0,22410.0
2022-04-09,33390.0,30140.0,46990.0,46880.0,135970.0,39360.0,24240.0,11170.0,22290.0
2022-04-10,32570.0,29790.0,42780.0,46000.0,137340.0,39090.0,24370.0,11170.0,22410.0
2022-04-11,34780.0,29750.0,42150.0,41110.0,137150.0,38300.0,24240.0,11230.0,22680.0
2022-04-12,34820.0,29000.0,35770.0,38950.0,138530.0,38440.0,24110.0,11290.0,22800.0
2022-04-13,33570.0,30060.0,34810.0,39440.0,138530.0,38050.0,23740.0,11290.0,22740.0
2022-04-14,32700.0,29860.0,33210.0,36060.0,138530.0,38070.0,23990.0,11410.0,22620.0
2022-04-15,31870.0,29510.0,32910.0,36000.0,134540.0,38210.0,23860.0,11410.0,22520.0
2022-04-16,31290.0,29620.0,32870.0,35960.0,137910.0,37620.0,23660.0,11370.0,22370.0
2022-04-17,32380.0,29970.0,32340.0,35980.0,137760.0,38070.0,23800.0,11340.0,22020.0
2022-04-18,32770.0,29300.0,32660.0,35120.0,138340.0,38460.0,23550.0,11340.0,21190.0
2022-04-19,32740.0,29550.0,31500.0,35750.0,135970.0,38340.0,23370.0,11340.0,22280.0
2022-04-20,32630.0,29160.0,32020.0,33800.0,135970.0,38980.0,23430.0,11340.0,22280.0
2022-04-21,32560.0,29770.0,32290.0,31450.0,137950.0,38980.0,24550.0,11280.0,22280.0
2022-04-22,32270.0,29530.0,32570.0,31610.0,135970.0,38970.0,24810.0,11340.0,21410.0
2022-04-23,32470.0,29090.0,32680.0,32730.0,139120.0,38980.0,24990.0,11250.0,22460.0
2022-04-24,33890.0,29440.0,32590.0,31760.0,137800.0,39590.0,24680.0,11570.0,22400.0
2022-04-25,33980.0,29420.0,35950.0,33530.0,139890.0,39110.0,24990.0,11340.0,22770.0
2022-04-26,35200.0,29510.0,39100.0,36850.0,141030.0,40280.0,24930.0,11340.0,22710.0
2022-04-27,36700.0,29160.0,40460.0,38420.0,146730.0,39690.0,25150.0,11150.0,22830.0
2022-04-28,36700.0,28480.0,43560.0,33990.0,148630.0,40330.0,25840.0,11220.0,23470.0
2022-04-29,39000.0,30800.0,46770.0,36750.0,154770.0,42430.0,26070.0,11740.0,22990.0
2022-04-30,40430.0,31440.0,49670.0,41270.0,152690.0,41930.0,26670.0,11230.0,23790.0
2022-05-01,43560.0,33100.0,60310.0,46060.0,167440.0,42210.0,27330.0,11460.0,22980.0
2022-05-02,37420.0,32400.0,56130.0,50000.0,164920.0,42430.0,25990.0,12250.0,22980.0
2022-05-03,41600.0,31580.0,51920.0,47180.0,152350.0,39790.0,26640.0,11450.0,23310.0
2022-05-04,40350.0,30520.0,45220.0,42490.0,147810.0,40540.0,25560.0,11150.0,23580.0
2022-05-05,37220.0,28980.0,41030.0,44090.0,139760.0,43000.0,26200.0,11330.0,23240.0
2022-05-06,36150.0,29040.0,38060.0,51490.0,141530.0,38660.0,25650.0,11450.0,23310.0
2022-05-07,37420.0,30120.0,38690.0,46190.0,146590.0,38660.0,26280.0,11330.0,23240.0
2022-05-08,34380.0,28360.0,31730.0,38190.0,144570.0,38400.0,26570.0,11050.0,23580.0
2022-05-09,39310.0,28860.0,33000.0,37450.0,141090.0,38870.0,27270.0,11320.0,23120.0
2022-05-10,40790.0,28630.0,33880.0,33130.0,146480.0,40100.0,26810.0,11390.0,23150.0
2022-05-11,38590.0,29330.0,38330.0,34600.0,143500.0,39820.0,26340.0,11220.0,23340.0
2022-05-12,39490.0,29280.0,38640.0,34880.0,143500.0,39030.0,26220.0,11220.0,23340.0
2022-05-13,41180.0,28980.0,37290.0,33860.0,142340.0,38770.0,26360.0,11220.0,23340.0
2022-05-14,39560.0,27180.0,35070.0,34220.0,142440.0,39340.0,26480.0,11330.0,22690.0
2022-05-15,41820.0,28540.0,33580.0,34270.0,139800.0,37570.0,26270.0,11180.0,23220.0
2022-05-16,39750.0,29900.0,40810.0,34620.0,140920.0,37530.0,25560.0,11570.0,22350.0
2022-05-17,40460.0,28560.0,35670.0,34580.0,139230.0,36800.0,25470.0,11120.0,22580.0
2022-05-18,44580.0,28240.0,38300.0,40590.0,139680.0,37970.0,26560.0,11150.0,22730.0
2022-05-19,43580.0,28830.0,40100.0,45110.0,136850.0,37540.0,26560.0,11250.0,22320.0
2022-05-20,44840.0,29470.0,41470.0,47540.0,138430.0,37210.0,26860.0,11190.0,22770.0
2022-05-21,44480.0,29210.0,42520.0,47740.0,139550.0,37840.0,26860.0,11190.0,22640.0
2022-05-22,41020.0,28630.0,41020.0,45940.0,141130.0,35620.0,26650.0,11170.0,22860.0
2022-05-23,45260.0,28650.0,44420.0,50700.0,141280.0,37100.0,26850.0,11370.0,22520.0
2022-05-24,45150.0,28670.0,44330.0,52760.0,138430.0,36770.0,26740.0,11190.0,22520.0
2022-05-25,46060.0,28670.0,45270.0,56180.0,139550.0,36120.0,26860.0,11130.0,22520.0
2022-05-26,45500.0,28470.0,49530.0,59840.0,139550.0,35990.0,26860.0,11190.0,22400.0
2022-05-27,45510.0,28070.0,55150.0,62450.0,138430.0,35180.0,27230.0,11190.0,22270.0
2022-05-28,46290.0,26760.0,55560.0,65740.0,143260.0,36190.0,27500.0,11350.0,22120.0
2022-05-29,44940.0,27490.0,52190.0,56610.0,139680.0,35490.0,27270.0,11150.0,22310.0
2022-05-30,45540.0,28990.0,57090.0,66000.0,141280.0,36870.0,27560.0,11440.0,22100.0
2022-05-31,45080.0,29530.0,56320.0,66600.0,138430.0,36770.0,27740.0,11270.0,22270.0
2022-06-01,44150.0,29050.0,57650.0,67760.0,138430.0,37170.0,27740.0,11180.0,22270.0
2022-06-02,44550.0,29470.0,56640.0,70780.0,138430.0,36560.0,27740.0,11180.0,22400.0
2022-06-03,44690.0,27970.0,59000.0,75550.0,139720.0,38320.0,27730.0,11250.0,22330.0
2022-06-04,45160.0,26630.0,61610.0,74610.0,140650.0,38660.0,28350.0,11470.0,22100.0
2022-06-05,46210.0,27030.0,61760.0,76540.0,139910.0,38070.0,28120.0,11250.0,22270.0
2022-06-06,48700.0,26900.0,69460.0,86110.0,141790.0,38840.0,28490.0,11250.0,22270.0
2022-06-07,49180.0,25910.0,73910.0,92030.0,142050.0,38970.0,28710.0,11140.0,22660.0
2022-06-08,48720.0,26900.0,72040.0,91080.0,139280.0,39090.0,28800.0,11250.0,22570.0
2022-06-09,55060.0,26490.0,77240.0,97070.0,138420.0,39710.0,29060.0,11540.0,22100.0
2022-06-10,55457.0,26394.0,78214.0,97545.0,138521.0,39688.0,29035.0,11527.0,22038.0
2022-06-11,55855.0,26298.0,79189.0,98021.0,138622.0,39667.0,29011.0,11514.0,21977.0
2022-06-12,56252.0,26202.0,80163.0,98496.0,138723.0,39645.0,28986.0,11501.0,21915.0
2022-06-13,56650.0,26106.0,81137.0,98972.0,138823.0,39623.0,28962.0,11487.0,21853.0
2022-06-14,57047.0,26010.0,82111.0,99447.0,138924.0,39601.0,28937.0,11474.0,21791.0
2022-06-15,57445.0,25914.0,83086.0,99923.0,139025.0,39580.0,28913.0,11461.0,21730.0
2022-06-16,57842.0,25818.0,84060.0,100398.0,139126.0,39558.0,28888.0,11448.0,21668.0
2022-06-17,58239.0,25722.0,85034.0,100873.0,139227.0,39536.0,28863.0,11435.0,21606.0
2022-06-18,58637.0,25626.0,86009.0,101349.0,139328.0,39515.0,28839.0,11422.0,21545.0
2022-06-19,59034.0,25530.0,86983.0,101824.0,139429.0,39493.0,28814.0,11409.0,21483.0
2022-06-20,59432.0,25434.0,87957.0,102300.0,139529.0,39471.0,28790.0,11395.0,21421.0
2022-06-21,59829.0,25338.0,88931.0,102775.0,139630.0,39449.0,28765.0,11382.0,21359.0
2022-06-22,60227.0,25242.0,89906.0,103251.0,139731.0,39428.0,28741.0,11369.0,21298.0
2022-06-23,60624.0,25146.0,90880.0,103726.0,139832.0,39406.0,28716.0,11356.0,21236.0
2022-06-24,61021.0,25050.0,91854.0,104201.0,139933.0,39384.0,28691.0,11343.0,21174.0
2022-06-25,61419.0,24954.0,92829.0,104677.0,140034.0,39363.0,28667.0,11330.0,21113.0
2022-06-26,61816.0,24858.0,93803.0,105152.0,140135.0,39341.0,28642.0,11317.0,21051.0
2022-06-27,62214.0,24762.0,94777.0,105628.0,140235.0,39319.0,28618.0,11303.0,20989.0
2022-06-28,62611.0,24666.0,95751.0,106103.0,140336.0,39297.0,28593.0,11290.0,20927.0
2022-06-29,63009.0,24570.0,96726.0,106579.0,140437.0,39276.0,28569.0,11277.0,20866.0
2022-06-30,63406.0,24474.0,97700.0,107054.0,140538.0,39254.0,28544.0,11264.0,20804.0
